Cell, Hotspot, Strength 
1520594076204,C1 Up,3c:08:f6:ff:a3:2d,tudelft-dastud, -76
1520594076204,C1 Up,3c:08:f6:fb:31:da,VSV Symposium Challenge, -76
1520594076204,C1 Up,3c:08:f6:e6:ef:2a,VSV Symposium Challenge, -81
1520594076204,C1 Up,3c:08:f6:fb:31:df,eduroam, -76
1520594076204,C1 Up,5a:8a:4c:9e:0e:fa,KPN Fon, -86
1520594076204,C1 Up,3c:08:f6:e6:ef:2c,TU Delft Open Dagen, -81
1520594076204,C1 Up,3c:08:f6:fb:31:dc,TU Delft Open Dagen, -76
1520594076204,C1 Up,3c:08:f6:ff:a3:20,eduroam, -74
1520594076204,C1 Up,3c:08:f6:ff:a3:2e,TUvisitor, -75
1520594076204,C1 Up,3c:08:f6:ff:a3:2f,eduroam, -75
1520594076204,C1 Up,3c:08:f6:e6:ef:2d,tudelft-dastud, -80
1520594076204,C1 Up,3c:08:f6:ff:a3:2a,VSV Symposium Challenge, -75
1520594076204,C1 Up,36:f6:4b:dd:1c:3d,DIRECT-NiBHAVYAJAINms4Y, -32
1520594076204,C1 Up,3c:08:f6:fb:31:dd,tudelft-dastud, -76
1520594076204,C1 Up,3c:08:f6:fb:31:de,TUvisitor, -75
1520594076204,C1 Up,3c:08:f6:fb:31:db,Event Aula, -76
1520594076204,C1 Up,3c:08:f6:ff:a3:25,VSV Symposium Challenge, -71
1520594076204,C1 Up,3c:08:f6:ff:a3:2b,Event Aula, -76
1520594076204,C1 Up,32:07:4d:3a:03:75,AndroidAP, -79
1520594086201,C1 Up,3c:08:f6:e6:ef:21,TUvisitor, -77
1520594086201,C1 Up,3c:08:f6:e6:ef:2e,TUvisitor, -83
1520594086201,C1 Up,3c:08:f6:e6:ef:2b,Event Aula, -81
1520594086201,C1 Up,3c:08:f6:e6:ef:2a,VSV Symposium Challenge, -81
1520594086201,C1 Up,3c:08:f6:fb:31:d1,TUvisitor, -75
1520594086201,C1 Up,3c:08:f6:fb:31:d0,eduroam, -75
1520594086201,C1 Up,3c:08:f6:fb:43:9f,eduroam, -85
1520594086201,C1 Up,3c:08:f6:ff:a3:24,Event Aula, -72
1520594086201,C1 Up,3c:08:f6:ff:a3:20,eduroam, -72
1520594086201,C1 Up,3c:08:f6:ff:a3:22,tudelft-dastud, -73
1520594086201,C1 Up,3c:08:f6:e6:ef:23,TU Delft Open Dagen, -76
1520594086201,C1 Up,3c:08:f6:ff:a3:2a,VSV Symposium Challenge, -79
1520594086201,C1 Up,3c:08:f6:e6:f1:2a,VSV Symposium Challenge, -88
1520594086201,C1 Up,3c:08:f6:e6:f1:2f,eduroam, -89
1520594086201,C1 Up,3c:08:f6:fb:31:d4,Event Aula, -75
1520594086201,C1 Up,c0:ee:fb:35:2b:ad,ruben's one plus one, -72
1520594086201,C1 Up,3c:08:f6:fb:43:9b,Event Aula, -85
1520594086201,C1 Up,3c:08:f6:ff:a3:2b,Event Aula, -80
1520594086201,C1 Up,32:07:4d:3a:03:75,AndroidAP, -81
1520594086201,C1 Up,3c:08:f6:fb:43:9d,tudelft-dastud, -84
1520594086201,C1 Up,3c:08:f6:e6:ef:2f,eduroam, -82
1520594086201,C1 Up,3c:08:f6:fb:43:9c,TU Delft Open Dagen, -85
1520594086201,C1 Up,3c:08:f6:e6:f1:2e,TUvisitor, -88
1520594086201,C1 Up,3c:08:f6:ff:a3:2c,TU Delft Open Dagen, -79
1520594086201,C1 Up,3c:08:f6:ff:a3:2d,tudelft-dastud, -80
1520594086201,C1 Up,3c:08:f6:e6:f1:2d,tudelft-dastud, -88
1520594086201,C1 Up,3c:08:f6:e6:ef:20,eduroam, -77
1520594086201,C1 Up,3c:08:f6:fb:31:d5,VSV Symposium Challenge, -75
1520594086201,C1 Up,3c:08:f6:e6:ef:25,VSV Symposium Challenge, -77
1520594086201,C1 Up,3c:08:f6:e6:ef:2c,TU Delft Open Dagen, -81
1520594086201,C1 Up,3c:08:f6:ff:a3:2e,TUvisitor, -80
1520594086201,C1 Up,3c:08:f6:fb:43:9a,VSV Symposium Challenge, -85
1520594086201,C1 Up,3c:08:f6:ff:a3:2f,eduroam, -80
1520594086201,C1 Up,3c:08:f6:e6:ef:2d,tudelft-dastud, -81
1520594086201,C1 Up,3c:08:f6:fb:43:9e,TUvisitor, -85
1520594086201,C1 Up,3c:08:f6:e6:ef:24,Event Aula, -76
1520594086201,C1 Up,36:f6:4b:dd:1c:3d,DIRECT-NiBHAVYAJAINms4Y, -36
1520594086201,C1 Up,3c:08:f6:e6:f1:2c,TU Delft Open Dagen, -89
1520594086201,C1 Up,3c:08:f6:fb:31:d2,tudelft-dastud, -75
1520594086201,C1 Up,3c:08:f6:fb:31:dd,tudelft-dastud, -79
1520594086201,C1 Up,3c:08:f6:e6:ef:22,tudelft-dastud, -76
1520594086201,C1 Up,d6:6a:6a:a3:f3:f7,DIRECT-f7-HP M203 LaserJet, -74
1520594086201,C1 Up,3c:08:f6:fb:31:d3,TU Delft Open Dagen, -74
